,Date,wyt_sac,trinity_inflow,whiskeytown_inflow,shasta_inflow,oroville_inflow,folsom_inflow,month,year,trinity_inflow_1m,trinity_inflow_2m,trinity_inflow_3m,trinity_inflow_4m,whiskeytown_inflow_1m,whiskeytown_inflow_2m,whiskeytown_inflow_3m,whiskeytown_inflow_4m,shasta_inflow_1m,shasta_inflow_2m,shasta_inflow_3m,shasta_inflow_4m,oroville_inflow_1m,oroville_inflow_2m,oroville_inflow_3m,oroville_inflow_4m,folsom_inflow_1m,folsom_inflow_2m,folsom_inflow_3m,folsom_inflow_4m
568,1969-02-28,W,134.5,97.4,1228.7,746.8,506.5,February,1969,154.6,89.1,40.1,13.1,97.5,29.1,6.6,3.2,1426.2,529.8,279.0,253.4,1642.0,329.0,168.9,129.1,1050.3,135.6,106.3,34.1
569,1969-03-31,W,174.3,58.2,870.7,638.7,383.2,March,1969,134.5,154.6,89.1,40.1,97.4,97.5,29.1,6.6,1228.7,1426.2,529.8,279.0,746.8,1642.0,329.0,168.9,506.5,1050.3,135.6,106.3
570,1969-04-30,W,349.6,54.7,1091.6,1224.2,667.2,April,1969,174.3,134.5,154.6,89.1,58.2,97.4,97.5,29.1,870.7,1228.7,1426.2,529.8,638.7,746.8,1642.0,329.0,383.2,506.5,1050.3,135.6
571,1969-05-31,W,523.4,32.5,813.9,1329.7,1022.8,May,1969,349.6,174.3,134.5,154.6,54.7,58.2,97.4,97.5,1091.6,870.7,1228.7,1426.2,1224.2,638.7,746.8,1642.0,667.2,383.2,506.5,1050.3
572,1969-06-30,W,198.3,14.5,405.2,565.6,473.0,June,1969,523.4,349.6,174.3,134.5,32.5,54.7,58.2,97.4,813.9,1091.6,870.7,1228.7,1329.7,1224.2,638.7,746.8,1022.8,667.2,383.2,506.5
573,1969-07-31,W,47.5,10.8,278.7,222.3,149.1,July,1969,198.3,523.4,349.6,174.3,14.5,32.5,54.7,58.2,405.2,813.9,1091.6,870.7,565.6,1329.7,1224.2,638.7,473.0,1022.8,667.2,383.2
574,1969-08-31,W,10.3,8.8,235.1,114.3,60.9,August,1969,47.5,198.3,523.4,349.6,10.8,14.5,32.5,54.7,278.7,405.2,813.9,1091.6,222.3,565.6,1329.7,1224.2,149.1,473.0,1022.8,667.2
575,1969-09-30,W,4.8,10.4,255.8,122.9,42.4,September,1969,10.3,47.5,198.3,523.4,8.8,10.8,14.5,32.5,235.1,278.7,405.2,813.9,114.3,222.3,565.6,1329.7,60.9,149.1,473.0,1022.8
576,1969-10-31,W,14.6,3.8,271.0,130.1,52.8,October,1969,4.8,10.3,47.5,198.3,10.4,8.8,10.8,14.5,255.8,235.1,278.7,405.2,122.9,114.3,222.3,565.6,42.4,60.9,149.1,473.0
577,1969-11-30,W,19.0,4.5,264.2,130.5,82.3,November,1969,14.6,4.8,10.3,47.5,3.8,10.4,8.8,10.8,271.0,255.8,235.1,278.7,130.1,122.9,114.3,222.3,52.8,42.4,60.9,149.1
578,1969-12-31,W,223.8,54.7,938.0,702.2,339.7,December,1969,19.0,14.6,4.8,10.3,4.5,3.8,10.4,8.8,264.2,271.0,255.8,235.1,130.5,130.1,122.9,114.3,82.3,52.8,42.4,60.9
579,1970-01-31,W,539.0,172.4,2924.9,2459.5,1257.3,January,1970,223.8,19.0,14.6,4.8,54.7,4.5,3.8,10.4,938.0,264.2,271.0,255.8,702.2,130.5,130.1,122.9,339.7,82.3,52.8,42.4
580,1970-02-28,W,163.1,49.8,863.7,630.9,330.6,February,1970,539.0,223.8,19.0,14.6,172.4,54.7,4.5,3.8,2924.9,938.0,264.2,271.0,2459.5,702.2,130.5,130.1,1257.3,339.7,82.3,52.8
581,1970-03-31,W,162.4,42.3,813.2,650.2,334.3,March,1970,163.1,539.0,223.8,19.0,49.8,172.4,54.7,4.5,863.7,2924.9,938.0,264.2,630.9,2459.5,702.2,130.5,330.6,1257.3,339.7,82.3
582,1970-04-30,W,111.1,16.4,440.1,352.7,208.3,April,1970,162.4,163.1,539.0,223.8,42.3,49.8,172.4,54.7,813.2,863.7,2924.9,938.0,650.2,630.9,2459.5,702.2,334.3,330.6,1257.3,339.7
583,1970-05-31,W,196.4,11.9,375.5,416.6,378.2,May,1970,111.1,162.4,163.1,539.0,16.4,42.3,49.8,172.4,440.1,813.2,863.7,2924.9,352.7,650.2,630.9,2459.5,208.3,334.3,330.6,1257.3
584,1970-06-30,W,97.7,8.8,301.8,243.9,217.1,June,1970,196.4,111.1,162.4,163.1,11.9,16.4,42.3,49.8,375.5,440.1,813.2,863.7,416.6,352.7,650.2,630.9,378.2,208.3,334.3,330.6
585,1970-07-31,W,26.6,9.7,246.8,133.0,60.3,July,1970,97.7,196.4,111.1,162.4,8.8,11.9,16.4,42.3,301.8,375.5,440.1,813.2,243.9,416.6,352.7,650.2,217.1,378.2,208.3,334.3
586,1970-08-31,W,6.5,8.6,239.4,92.6,48.6,August,1970,26.6,97.7,196.4,111.1,9.7,8.8,11.9,16.4,246.8,301.8,375.5,440.1,133.0,243.9,416.6,352.7,60.3,217.1,378.2,208.3
587,1970-09-30,W,3.0,5.9,222.6,82.7,46.2,September,1970,6.5,26.6,97.7,196.4,8.6,9.7,8.8,11.9,239.4,246.8,301.8,375.5,92.6,133.0,243.9,416.6,48.6,60.3,217.1,378.2
588,1970-10-31,W,12.4,5.6,265.1,98.4,49.0,October,1970,3.0,6.5,26.6,97.7,5.9,8.6,9.7,8.8,222.6,239.4,246.8,301.8,82.7,92.6,133.0,243.9,46.2,48.6,60.3,217.1
589,1970-11-30,W,146.9,34.6,654.2,326.8,188.3,November,1970,12.4,3.0,6.5,26.6,5.6,5.9,8.6,9.7,265.1,222.6,239.4,246.8,98.4,82.7,92.6,133.0,49.0,46.2,48.6,60.3
590,1970-12-31,W,143.3,62.4,987.8,498.8,371.5,December,1970,146.9,12.4,3.0,6.5,34.6,5.6,5.9,8.6,654.2,265.1,222.6,239.4,326.8,98.4,82.7,92.6,188.3,49.0,46.2,48.6
591,1971-01-31,W,240.5,77.6,1027.0,471.2,272.5,January,1971,143.3,146.9,12.4,3.0,62.4,34.6,5.6,5.9,987.8,654.2,265.1,222.6,498.8,326.8,98.4,82.7,371.5,188.3,49.0,46.2
592,1971-02-28,W,151.8,31.6,558.4,358.6,225.4,February,1971,240.5,143.3,146.9,12.4,77.6,62.4,34.6,5.6,1027.0,987.8,654.2,265.1,471.2,498.8,326.8,98.4,272.5,371.5,188.3,49.0
593,1971-03-31,W,207.3,54.5,1046.7,947.0,402.1,March,1971,151.8,240.5,143.3,146.9,31.6,77.6,62.4,34.6,558.4,1027.0,987.8,654.2,358.6,471.2,498.8,326.8,225.4,272.5,371.5,188.3
594,1971-04-30,W,204.8,37.5,834.4,805.6,401.1,April,1971,207.3,151.8,240.5,143.3,54.5,31.6,77.6,62.4,1046.7,558.4,1027.0,987.8,947.0,358.6,471.2,498.8,402.1,225.4,272.5,371.5
595,1971-05-31,W,322.5,29.4,712.1,998.5,546.3,May,1971,204.8,207.3,151.8,240.5,37.5,54.5,31.6,77.6,834.4,1046.7,558.4,1027.0,805.6,947.0,358.6,471.2,401.1,402.1,225.4,272.5
596,1971-06-30,W,156.5,23.4,492.5,652.6,440.7,June,1971,322.5,204.8,207.3,151.8,29.4,37.5,54.5,31.6,712.1,834.4,1046.7,558.4,998.5,805.6,947.0,358.6,546.3,401.1,402.1,225.4
597,1971-07-31,W,49.8,16.3,293.6,238.1,138.1,July,1971,156.5,322.5,204.8,207.3,23.4,29.4,37.5,54.5,492.5,712.1,834.4,1046.7,652.6,998.5,805.6,947.0,440.7,546.3,401.1,402.1
598,1971-08-31,W,10.7,7.7,227.8,118.1,63.0,August,1971,49.8,156.5,322.5,204.8,16.3,23.4,29.4,37.5,293.6,492.5,712.1,834.4,238.1,652.6,998.5,805.6,138.1,440.7,546.3,401.1
599,1971-09-30,W,5.3,6.3,227.9,101.0,46.5,September,1971,10.7,49.8,156.5,322.5,7.7,16.3,23.4,29.4,227.8,293.6,492.5,712.1,118.1,238.1,652.6,998.5,63.0,138.1,440.7,546.3
600,1971-10-31,W,7.2,8.4,280.1,115.6,44.8,October,1971,5.3,10.7,49.8,156.5,6.3,7.7,16.3,23.4,227.9,227.8,293.6,492.5,101.0,118.1,238.1,652.6,46.5,63.0,138.1,440.7
601,1971-11-30,W,31.0,8.9,285.9,128.6,53.8,November,1971,7.2,5.3,10.7,49.8,8.4,6.3,7.7,16.3,280.1,227.9,227.8,293.6,115.6,101.0,118.1,238.1,44.8,46.5,63.0,138.1
602,1971-12-31,W,40.3,11.9,371.5,200.9,141.8,December,1971,31.0,7.2,5.3,10.7,8.9,8.4,6.3,7.7,285.9,280.1,227.9,227.8,128.6,115.6,101.0,118.1,53.8,44.8,46.5,63.0
603,1972-01-31,W,124.1,20.9,548.0,251.3,126.5,January,1972,40.3,31.0,7.2,5.3,11.9,8.9,8.4,6.3,371.5,285.9,280.1,227.9,200.9,128.6,115.6,101.0,141.8,53.8,44.8,46.5
604,1972-02-29,BN,127.9,19.3,559.1,343.3,207.9,February,1972,124.1,40.3,31.0,7.2,20.9,11.9,8.9,8.4,548.0,371.5,285.9,280.1,251.3,200.9,128.6,115.6,126.5,141.8,53.8,44.8
605,1972-03-31,BN,337.0,38.5,948.3,698.4,451.7,March,1972,127.9,124.1,40.3,31.0,19.3,20.9,11.9,8.9,559.1,548.0,371.5,285.9,343.3,251.3,200.9,128.6,207.9,126.5,141.8,53.8
606,1972-04-30,BN,173.3,26.4,701.4,517.2,330.2,April,1972,337.0,127.9,124.1,40.3,38.5,19.3,20.9,11.9,948.3,559.1,548.0,371.5,698.4,343.3,251.3,200.9,451.7,207.9,126.5,141.8
607,1972-05-31,BN,194.0,12.5,397.4,416.1,396.5,May,1972,173.3,337.0,127.9,124.1,26.4,38.5,19.3,20.9,701.4,948.3,559.1,548.0,517.2,698.4,343.3,251.3,330.2,451.7,207.9,126.5
608,1972-06-30,BN,93.4,10.7,286.8,195.2,169.3,June,1972,194.0,173.3,337.0,127.9,12.5,26.4,38.5,19.3,397.4,701.4,948.3,559.1,416.1,517.2,698.4,343.3,396.5,330.2,451.7,207.9
609,1972-07-31,BN,20.0,10.3,236.0,102.5,55.0,July,1972,93.4,194.0,173.3,337.0,10.7,12.5,26.4,38.5,286.8,397.4,701.4,948.3,195.2,416.1,517.2,698.4,169.3,396.5,330.2,451.7
610,1972-08-31,BN,9.9,7.4,234.0,68.7,66.6,August,1972,20.0,93.4,194.0,173.3,10.3,10.7,12.5,26.4,236.0,286.8,397.4,701.4,102.5,195.2,416.1,517.2,55.0,169.3,396.5,330.2
611,1972-09-30,BN,0.0,10.5,229.3,78.1,29.9,September,1972,9.9,20.0,93.4,194.0,7.4,10.3,10.7,12.5,234.0,236.0,286.8,397.4,68.7,102.5,195.2,416.1,66.6,55.0,169.3,396.5
612,1972-10-31,BN,19.9,10.5,285.6,117.7,51.8,October,1972,0.0,9.9,20.0,93.4,10.5,7.4,10.3,10.7,229.3,234.0,236.0,286.8,78.1,68.7,102.5,195.2,29.9,66.6,55.0,169.3
613,1972-11-30,BN,54.9,33.3,438.5,186.1,93.0,November,1972,19.9,0.0,9.9,20.0,10.5,10.5,7.4,10.3,285.6,229.3,234.0,236.0,117.7,78.1,68.7,102.5,51.8,29.9,66.6,55.0
614,1972-12-31,BN,122.0,25.6,509.4,318.7,220.6,December,1972,54.9,19.9,0.0,9.9,33.3,10.5,10.5,7.4,438.5,285.6,229.3,234.0,186.1,117.7,78.1,68.7,93.0,51.8,29.9,66.6
615,1973-01-31,BN,170.7,82.8,1029.0,717.7,586.8,January,1973,122.0,54.9,19.9,0.0,25.6,33.3,10.5,10.5,509.4,438.5,285.6,229.3,318.7,186.1,117.7,78.1,220.6,93.0,51.8,29.9
616,1973-02-28,AN,164.0,100.4,1038.4,580.5,408.1,February,1973,170.7,122.0,54.9,19.9,82.8,25.6,33.3,10.5,1029.0,509.4,438.5,285.6,717.7,318.7,186.1,117.7,586.8,220.6,93.0,51.8
617,1973-03-31,AN,139.1,80.6,899.3,598.2,371.1,March,1973,164.0,170.7,122.0,54.9,100.4,82.8,25.6,33.3,1038.4,1029.0,509.4,438.5,580.5,717.7,318.7,186.1,408.1,586.8,220.6,93.0
618,1973-04-30,AN,223.9,34.2,553.7,675.4,415.1,April,1973,139.1,164.0,170.7,122.0,80.6,100.4,82.8,25.6,899.3,1038.4,1029.0,509.4,598.2,580.5,717.7,318.7,371.1,408.1,586.8,220.6
619,1973-05-31,AN,342.2,24.9,478.0,772.8,662.5,May,1973,223.9,139.1,164.0,170.7,34.2,80.6,100.4,82.8,553.7,899.3,1038.4,1029.0,675.4,598.2,580.5,717.7,415.1,371.1,408.1,586.8
620,1973-06-30,AN,104.8,12.1,270.6,269.6,208.4,June,1973,342.2,223.9,139.1,164.0,24.9,34.2,80.6,100.4,478.0,553.7,899.3,1038.4,772.8,675.4,598.2,580.5,662.5,415.1,371.1,408.1
621,1973-07-31,AN,29.7,9.7,236.2,119.7,46.6,July,1973,104.8,342.2,223.9,139.1,12.1,24.9,34.2,80.6,270.6,478.0,553.7,899.3,269.6,772.8,675.4,598.2,208.4,662.5,415.1,371.1
622,1973-08-31,AN,3.8,8.1,212.8,84.7,28.1,August,1973,29.7,104.8,342.2,223.9,9.7,12.1,24.9,34.2,236.2,270.6,478.0,553.7,119.7,269.6,772.8,675.4,46.6,208.4,662.5,415.1
623,1973-09-30,AN,10.0,7.1,215.6,82.9,42.2,September,1973,3.8,29.7,104.8,342.2,8.1,9.7,12.1,24.9,212.8,236.2,270.6,478.0,84.7,119.7,269.6,772.8,28.1,46.6,208.4,662.5
624,1973-10-31,AN,42.6,10.0,311.5,126.3,52.3,October,1973,10.0,3.8,29.7,104.8,7.1,8.1,9.7,12.1,215.6,212.8,236.2,270.6,82.9,84.7,119.7,269.6,42.2,28.1,46.6,208.4
625,1973-11-30,AN,411.8,104.4,1577.2,1026.3,416.0,November,1973,42.6,10.0,3.8,29.7,10.0,7.1,8.1,9.7,311.5,215.6,212.8,236.2,126.3,82.9,84.7,119.7,52.3,42.2,28.1,46.6
626,1973-12-31,AN,243.9,91.6,1183.1,694.7,436.5,December,1973,411.8,42.6,10.0,3.8,104.4,10.0,7.1,8.1,1577.2,311.5,215.6,212.8,1026.3,126.3,82.9,84.7,416.0,52.3,42.2,28.1
627,1974-01-31,AN,533.4,157.2,2100.8,1458.5,710.6,January,1974,243.9,411.8,42.6,10.0,91.6,104.4,10.0,7.1,1183.1,1577.2,311.5,215.6,694.7,1026.3,126.3,82.9,436.5,416.0,52.3,42.2
628,1974-02-28,W,113.2,54.2,695.4,428.6,245.3,February,1974,533.4,243.9,411.8,42.6,157.2,91.6,104.4,10.0,2100.8,1183.1,1577.2,311.5,1458.5,694.7,1026.3,126.3,710.6,436.5,416.0,52.3
629,1974-03-31,W,307.0,132.8,1777.9,1528.7,730.7,March,1974,113.2,533.4,243.9,411.8,54.2,157.2,91.6,104.4,695.4,2100.8,1183.1,1577.2,428.6,1458.5,694.7,1026.3,245.3,710.6,436.5,416.0
630,1974-04-30,W,257.0,87.2,1198.4,1118.6,605.8,April,1974,307.0,113.2,533.4,243.9,132.8,54.2,157.2,91.6,1777.9,695.4,2100.8,1183.1,1528.7,428.6,1458.5,694.7,730.7,245.3,710.6,436.5
631,1974-05-31,W,371.3,33.8,666.0,897.6,637.0,May,1974,257.0,307.0,113.2,533.4,87.2,132.8,54.2,157.2,1198.4,1777.9,695.4,2100.8,1118.6,1528.7,428.6,1458.5,605.8,730.7,245.3,710.6
632,1974-06-30,W,252.4,20.5,413.8,510.5,350.8,June,1974,371.3,257.0,307.0,113.2,33.8,87.2,132.8,54.2,666.0,1198.4,1777.9,695.4,897.6,1118.6,1528.7,428.6,637.0,605.8,730.7,245.3
633,1974-07-31,W,70.1,14.5,325.6,262.7,169.2,July,1974,252.4,371.3,257.0,307.0,20.5,33.8,87.2,132.8,413.8,666.0,1198.4,1777.9,510.5,897.6,1118.6,1528.7,350.8,637.0,605.8,730.7
634,1974-08-31,W,16.5,10.6,277.0,153.8,52.6,August,1974,70.1,252.4,371.3,257.0,14.5,20.5,33.8,87.2,325.6,413.8,666.0,1198.4,262.7,510.5,897.6,1118.6,169.2,350.8,637.0,605.8
635,1974-09-30,W,5.1,8.5,270.7,95.1,44.7,September,1974,16.5,70.1,252.4,371.3,10.6,14.5,20.5,33.8,277.0,325.6,413.8,666.0,153.8,262.7,510.5,897.6,52.6,169.2,350.8,637.0
636,1974-10-31,W,0.6,10.9,269.8,103.0,51.4,October,1974,5.1,16.5,70.1,252.4,8.5,10.6,14.5,20.5,270.7,277.0,325.6,413.8,95.1,153.8,262.7,510.5,44.7,52.6,169.2,350.8
637,1974-11-30,W,16.4,5.8,299.5,119.3,49.3,November,1974,0.6,5.1,16.5,70.1,10.9,8.5,10.6,14.5,269.8,270.7,277.0,325.6,103.0,95.1,153.8,262.7,51.4,44.7,52.6,169.2
638,1974-12-31,W,37.8,14.6,358.6,145.2,44.0,December,1974,16.4,0.6,5.1,16.5,5.8,10.9,8.5,10.6,299.5,269.8,270.7,277.0,119.3,103.0,95.1,153.8,49.3,51.4,44.7,52.6
639,1975-01-31,W,46.2,13.9,343.7,171.4,88.5,January,1975,37.8,16.4,0.6,5.1,14.6,5.8,10.9,8.5,358.6,299.5,269.8,270.7,145.2,119.3,103.0,95.1,44.0,49.3,51.4,44.7
640,1975-02-28,BN,110.1,58.8,850.7,518.0,251.6,February,1975,46.2,37.8,16.4,0.6,13.9,14.6,5.8,10.9,343.7,358.6,299.5,269.8,171.4,145.2,119.3,103.0,88.5,44.0,49.3,51.4
641,1975-03-31,BN,259.8,139.3,1401.1,840.7,437.8,March,1975,110.1,46.2,37.8,16.4,58.8,13.9,14.6,5.8,850.7,343.7,358.6,299.5,518.0,171.4,145.2,119.3,251.6,88.5,44.0,49.3
642,1975-04-30,AN,168.4,53.8,824.3,612.8,332.5,April,1975,259.8,110.1,46.2,37.8,139.3,58.8,13.9,14.6,1401.1,850.7,343.7,358.6,840.7,518.0,171.4,145.2,437.8,251.6,88.5,44.0
643,1975-05-31,AN,393.0,30.6,793.4,1194.4,793.5,May,1975,168.4,259.8,110.1,46.2,53.8,139.3,58.8,13.9,824.3,1401.1,850.7,343.7,612.8,840.7,518.0,171.4,332.5,437.8,251.6,88.5
644,1975-06-30,AN,268.8,20.9,464.0,681.7,540.7,June,1975,393.0,168.4,259.8,110.1,30.6,53.8,139.3,58.8,793.4,824.3,1401.1,850.7,1194.4,612.8,840.7,518.0,793.5,332.5,437.8,251.6
645,1975-07-31,AN,64.3,11.0,286.8,215.0,122.6,July,1975,268.8,393.0,168.4,259.8,20.9,30.6,53.8,139.3,464.0,793.4,824.3,1401.1,681.7,1194.4,612.8,840.7,540.7,793.5,332.5,437.8
646,1975-08-31,AN,15.0,8.8,256.3,135.1,52.1,August,1975,64.3,268.8,393.0,168.4,11.0,20.9,30.6,53.8,286.8,464.0,793.4,824.3,215.0,681.7,1194.4,612.8,122.6,540.7,793.5,332.5
647,1975-09-30,AN,9.4,6.7,270.6,109.5,47.5,September,1975,15.0,64.3,268.8,393.0,8.8,11.0,20.9,30.6,256.3,286.8,464.0,793.4,135.1,215.0,681.7,1194.4,52.1,122.6,540.7,793.5
648,1975-10-31,AN,20.1,9.2,325.6,160.1,103.3,October,1975,9.4,15.0,64.3,268.8,6.7,8.8,11.0,20.9,270.6,256.3,286.8,464.0,109.5,135.1,215.0,681.7,47.5,52.1,122.6,540.7
649,1975-11-30,AN,43.1,11.7,297.4,162.0,83.2,November,1975,20.1,9.4,15.0,64.3,9.2,6.7,8.8,11.0,325.6,270.6,256.3,286.8,160.1,109.5,135.1,215.0,103.3,47.5,52.1,122.6
650,1975-12-31,AN,55.2,7.6,293.8,147.9,53.2,December,1975,43.1,20.1,9.4,15.0,11.7,9.2,6.7,8.8,297.4,325.6,270.6,256.3,162.0,160.1,109.5,135.1,83.2,103.3,47.5,52.1
651,1976-01-31,AN,32.1,6.4,282.3,126.4,55.0,January,1976,55.2,43.1,20.1,9.4,7.6,11.7,9.2,6.7,293.8,297.4,325.6,270.6,147.9,162.0,160.1,109.5,53.2,83.2,103.3,47.5
652,1976-02-29,D,55.1,16.4,366.4,175.7,93.5,February,1976,32.1,55.2,43.1,20.1,6.4,7.6,11.7,9.2,282.3,293.8,297.4,325.6,126.4,147.9,162.0,160.1,55.0,53.2,83.2,103.3
653,1976-03-31,D,73.8,16.1,436.0,260.0,142.6,March,1976,55.1,32.1,55.2,43.1,16.4,6.4,7.6,11.7,366.4,282.3,293.8,297.4,175.7,126.4,147.9,162.0,93.5,55.0,53.2,83.2
654,1976-04-30,D,126.8,24.1,392.1,217.5,140.5,April,1976,73.8,55.1,32.1,55.2,16.1,16.4,6.4,7.6,436.0,366.4,282.3,293.8,260.0,175.7,126.4,147.9,142.6,93.5,55.0,53.2
655,1976-05-31,C,177.2,5.6,305.0,186.3,160.0,May,1976,126.8,73.8,55.1,32.1,24.1,16.1,16.4,6.4,392.1,436.0,366.4,282.3,217.5,260.0,175.7,126.4,140.5,142.6,93.5,55.0
656,1976-06-30,C,46.9,7.6,224.4,104.7,34.7,June,1976,177.2,126.8,73.8,55.1,5.6,24.1,16.1,16.4,305.0,392.1,436.0,366.4,186.3,217.5,260.0,175.7,160.0,140.5,142.6,93.5
657,1976-07-31,C,19.2,7.0,214.7,78.3,13.2,July,1976,46.9,177.2,126.8,73.8,7.6,5.6,24.1,16.1,224.4,305.0,392.1,436.0,104.7,186.3,217.5,260.0,34.7,160.0,140.5,142.6
658,1976-08-31,C,16.1,8.3,248.0,240.1,23.1,August,1976,19.2,46.9,177.2,126.8,7.0,7.6,5.6,24.1,214.7,224.4,305.0,392.1,78.3,104.7,186.3,217.5,13.2,34.7,160.0,140.5
659,1976-09-30,C,6.4,7.7,227.3,69.3,24.7,September,1976,16.1,19.2,46.9,177.2,8.3,7.0,7.6,5.6,248.0,214.7,224.4,305.0,240.1,78.3,104.7,186.3,23.1,13.2,34.7,160.0
660,1976-10-31,C,2.7,8.5,234.6,69.0,24.2,October,1976,6.4,16.1,19.2,46.9,7.7,8.3,7.0,7.6,227.3,248.0,214.7,224.4,69.3,240.1,78.3,104.7,24.7,23.1,13.2,34.7
661,1976-11-30,C,9.6,5.6,229.8,77.4,18.4,November,1976,2.7,6.4,16.1,19.2,8.5,7.7,8.3,7.0,234.6,227.3,248.0,214.7,69.0,69.3,240.1,78.3,24.2,24.7,23.1,13.2
662,1976-12-31,C,6.3,3.1,231.8,68.3,10.2,December,1976,9.6,2.7,6.4,16.1,5.6,8.5,7.7,8.3,229.8,234.6,227.3,248.0,77.4,69.0,69.3,240.1,18.4,24.2,24.7,23.1
663,1977-01-31,C,11.7,5.1,231.8,86.0,29.2,January,1977,6.3,9.6,2.7,6.4,3.1,5.6,8.5,7.7,231.8,229.8,234.6,227.3,68.3,77.4,69.0,69.3,10.2,18.4,24.2,24.7
664,1977-02-28,C,14.2,3.6,222.9,93.1,30.7,February,1977,11.7,6.3,9.6,2.7,5.1,3.1,5.6,8.5,231.8,231.8,229.8,234.6,86.0,68.3,77.4,69.0,29.2,10.2,18.4,24.2
665,1977-03-31,C,19.3,7.8,245.4,100.5,47.0,March,1977,14.2,11.7,6.3,9.6,3.6,5.1,3.1,5.6,222.9,231.8,231.8,229.8,93.1,86.0,68.3,77.4,30.7,29.2,10.2,18.4
666,1977-04-30,C,37.2,4.8,200.0,95.5,79.0,April,1977,19.3,14.2,11.7,6.3,7.8,3.6,5.1,3.1,245.4,222.9,231.8,231.8,100.5,93.1,86.0,68.3,47.0,30.7,29.2,10.2
667,1977-05-31,C,49.8,9.7,223.3,122.0,104.4,May,1977,37.2,19.3,14.2,11.7,4.8,7.8,3.6,5.1,200.0,245.4,222.9,231.8,95.5,100.5,93.1,86.0,79.0,47.0,30.7,29.2
668,1977-06-30,C,26.5,8.2,195.4,93.2,63.8,June,1977,49.8,37.2,19.3,14.2,9.7,4.8,7.8,3.6,223.3,200.0,245.4,222.9,122.0,95.5,100.5,93.1,104.4,79.0,47.0,30.7
669,1977-07-31,C,2.1,11.7,180.0,59.2,12.8,July,1977,26.5,49.8,37.2,19.3,8.2,9.7,4.8,7.8,195.4,223.3,200.0,245.4,93.2,122.0,95.5,100.5,63.8,104.4,79.0,47.0
670,1977-08-31,C,2.7,8.9,197.1,53.2,5.7,August,1977,2.1,26.5,49.8,37.2,11.7,8.2,9.7,4.8,180.0,195.4,223.3,200.0,59.2,93.2,122.0,95.5,12.8,63.8,104.4,79.0
671,1977-09-30,C,16.4,8.0,236.0,64.1,11.5,September,1977,2.7,2.1,26.5,49.8,8.9,11.7,8.2,9.7,197.1,180.0,195.4,223.3,53.2,59.2,93.2,122.0,5.7,12.8,63.8,104.4
672,1977-10-31,C,13.8,2.2,230.7,58.2,9.9,October,1977,16.4,2.7,2.1,26.5,8.0,8.9,11.7,8.2,236.0,197.1,180.0,195.4,64.1,53.2,59.2,93.2,11.5,5.7,12.8,63.8
673,1977-11-30,C,44.6,4.8,247.5,83.1,22.1,November,1977,13.8,16.4,2.7,2.1,2.2,8.0,8.9,11.7,230.7,236.0,197.1,180.0,58.2,64.1,53.2,59.2,9.9,11.5,5.7,12.8
674,1977-12-31,C,208.5,29.3,636.2,315.9,181.0,December,1977,44.6,13.8,16.4,2.7,4.8,2.2,8.0,8.9,247.5,230.7,236.0,197.1,83.1,58.2,64.1,53.2,22.1,9.9,11.5,5.7
675,1978-01-31,C,401.3,193.2,1920.4,1092.0,530.8,January,1978,208.5,44.6,13.8,16.4,29.3,4.8,2.2,8.0,636.2,247.5,230.7,236.0,315.9,83.1,58.2,64.1,181.0,22.1,9.9,11.5
676,1978-02-28,AN,194.5,82.9,1044.2,628.1,309.3,February,1978,401.3,208.5,44.6,13.8,193.2,29.3,4.8,2.2,1920.4,636.2,247.5,230.7,1092.0,315.9,83.1,58.2,530.8,181.0,22.1,9.9
677,1978-03-31,AN,292.6,106.5,1232.6,1100.8,556.0,March,1978,194.5,401.3,208.5,44.6,82.9,193.2,29.3,4.8,1044.2,1920.4,636.2,247.5,628.1,1092.0,315.9,83.1,309.3,530.8,181.0,22.1
678,1978-04-30,AN,219.1,63.6,911.1,779.3,506.1,April,1978,292.6,194.5,401.3,208.5,106.5,82.9,193.2,29.3,1232.6,1044.2,1920.4,636.2,1100.8,628.1,1092.0,315.9,556.0,309.3,530.8,181.0
679,1978-05-31,W,290.6,23.2,567.7,733.1,613.2,May,1978,219.1,292.6,194.5,401.3,63.6,106.5,82.9,193.2,911.1,1232.6,1044.2,1920.4,779.3,1100.8,628.1,1092.0,506.1,556.0,309.3,530.8
680,1978-06-30,W,227.5,9.6,320.9,433.0,409.3,June,1978,290.6,219.1,292.6,194.5,23.2,63.6,106.5,82.9,567.7,911.1,1232.6,1044.2,733.1,779.3,1100.8,628.1,613.2,506.1,556.0,309.3
681,1978-07-31,W,83.4,5.8,259.3,184.0,109.1,July,1978,227.5,290.6,219.1,292.6,9.6,23.2,63.6,106.5,320.9,567.7,911.1,1232.6,433.0,733.1,779.3,1100.8,409.3,613.2,506.1,556.0
682,1978-08-31,W,19.0,3.9,228.9,99.4,41.3,August,1978,83.4,227.5,290.6,219.1,5.8,9.6,23.2,63.6,259.3,320.9,567.7,911.1,184.0,433.0,733.1,779.3,109.1,409.3,613.2,506.1
683,1978-09-30,W,35.1,9.8,238.7,111.8,41.2,September,1978,19.0,83.4,227.5,290.6,3.9,5.8,9.6,23.2,228.9,259.3,320.9,567.7,99.4,184.0,433.0,733.1,41.3,109.1,409.3,613.2
